"","plot_name","ddlon","ddlat","Al","Ca","Cu","Fe","Mg","Mn","P","K","Zn","pH","Sand","OM","cec","BIO01","BIO02","BIO03","BIO04","BIO05","BIO06","BIO07","BIO08","BIO09","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","CLOUDinter","CLOUDintra","CLOUDmean","CLOUDseason","aspect","cnd","ci","elev","hand","lsf","plc","prc","tca","vd","twi","slope","api","hapi","LOGG"
"66","TJK064",13.169138,1.132038,645.37,42.85,0.31,8223.95,57.69,9.99,84.38,252.4,3.62,3.69,32.27,49.3,11.83,215.464736938477,45,625.967163085938,643.1982421875,252.464736938477,180.80436706543,71,211.543838500977,205.543838500977,224.464736938477,205.543838500977,2114.18408203125,380.990600585938,32.8185844421387,56.2933654785156,987.255554199219,150.455749511719,730.674133300781,150.455749511719,706.703125,522.890747070312,8686.1015625,34.0296897888184,2.83097386360168,301.910583496094,6.74404954910278,910.844299316406,328.461730957031,0.513405978679657,6446860,32019890,3.03529390066615e-07,16.6435794830322,-17.8049468994141,1.57076215744019,0.321923136711121,0.491250336170197,0
"67","TJK074",13.269812,0.66439,402.28,7.55,0.9,603.53,11.69,2.19,4.31,29.48,0.42,3.93,49.96,8.18,3.26,231.293380737305,44,613.032836914062,663.715881347656,268.293365478516,196.032836914062,72,228.032836914062,222,240.293380737305,222,1590.96765136719,280.068328857422,16.6275177001953,57,710.928588867188,85.8168640136719,553.999389648438,85.8168640136719,760.555908203125,680.595458984375,8143.87451171875,41.668140411377,2.60129165649414,5.25975608825684,-0.682436168193817,500.433837890625,9.85960006713867,1.96897530555725,971417.125,-994791.3125,8.72249220265076e-05,171.476165771484,-12.8263244628906,1.50134801864624,0.203544661402702,0.252949565649033,16
"68","TJK075",13.25673,0.662896,347.3,44.9,1.96,315.75,27.73,12.94,3.27,37.66,0.51,4.02,39.98,9.3,3.25,229.87255859375,44,613.628784179688,661.18359375,266.846008300781,194.84602355957,72,226.84602355957,220.243774414062,238.84602355957,220.243774414062,1614.39196777344,282.268920898438,16.5854072570801,57,716.284301757812,85.7225570678711,566.132995605469,85.7225570678711,777.318542480469,685.05615234375,8188.0068359375,41.3446235656738,1.92649555206299,41.1097869873047,2.87440824508667,539.320556640625,49.5957145690918,0.670868694782257,1900429.25,2450693.25,7.57813836571586e-07,132.801666259766,-15.8184394836426,1.56856596469879,0.209712013602257,0.256549805402756,16
"69","TJK078",13.197774,0.757539,349.8,46.62,1.82,372.04,21.52,10.91,3.07,31.09,0.36,4.07,44.2,9.4,3.43,231.075012207031,44,614.138061523438,662.598083496094,268,196,72,227.606414794922,221.075012207031,240,221.075012207031,1631.25646972656,291.127044677734,17.5316390991211,57.6064109802246,738.609130859375,90.7209930419922,569.312194824219,90.7209930419922,746.705871582031,707.702941894531,8293.9775390625,42.7615051269531,2.10402512550354,22.9894065856934,2.4439971446991,521.050842285156,28.5639991760254,0.646383702754974,989302.8125,2908578,6.7346201149121e-07,163.197540283203,-15.392053604126,1.55522263050079,0.320168852806091,0.265163034200668,0
"70","TJK079",13.198464,0.955805,546.53,5.6,0.8,937.2,11.67,2.74,6.83,53.16,0.43,3.63,37.53,15.08,4.51,215.915557861328,44.5675773620605,622.337768554688,647.639221191406,252.736022949219,180.915557861328,71.3880462646484,212.029403686523,206.029403686523,224.736022949219,206.029403686523,2043.21765136719,361.976196289062,26.4669609069824,57,928.385314941406,128.751846313477,706.770263671875,128.751846313477,772.224304199219,455.551940917969,8611.09765625,29.3232288360596,2.59790420532227,201.392715454102,4.20267200469971,844.995849609375,257.941680908203,0.537931084632874,2694544.75,19055810,3.46925304484103e-07,31.5504093170166,-17.5762977600098,1.57021951675415,0.158633604645729,0.280031502246857,16
"71","TJK080",13.222239,1.097522,711.57,17.49,4.57,620.62,23.76,14.35,4.6,81.48,0.77,3.81,49.92,17.75,6.1,209.816543579102,45,627.097534179688,640.982727050781,246.816543579102,175.563674926758,71,205.95458984375,200.563674926758,218.816543579102,200.563674926758,2116.09252929688,374.853210449219,31.4883003234863,56,970.975036621094,147.71760559082,728.075439453125,147.71760559082,734.850952148438,462.135925292969,8663.2119140625,29.6740818023682,2.89516568183899,174.070373535156,-2.0986852645874,899.658325195312,125.744407653809,0.799001455307007,-2483198.25,483773.15625,1.35903269438131e-06,27.0720710754395,-15.6322345733643,1.56806218624115,0.267433106899261,0.387672692537308,16
"72","TJK081",13.200531,1.073586,429.21,5.29,0.78,694.1,8.94,2.67,4.69,35.34,0.36,3.69,45.15,12.24,3.41,210.199951171875,45,626.276123046875,642.719421386719,247.199951171875,176.012771606445,71,206.906585693359,200.906585693359,219.199951171875,200.906585693359,2200.95263671875,389.999786376953,31.9110832214355,56,1007.82318115234,150.107620239258,765.346008300781,150.107620239258,699.522766113281,401.621795654297,8861.306640625,25.4449558258057,2.47842526435852,250.831039428711,1.44071328639984,964.075988769531,251.917205810547,0.590227842330933,-4479594,16189014,4.54096124258285e-07,36.9573745727539,-17.6972560882568,1.57076907157898,0.411947995424271,0.37218701839447,16
"73","TJK082",13.209873,1.120477,785.19,6.36,1.44,782.82,11.83,4.61,5.13,51.3,0.55,3.71,38.67,19.8,5.75,208.4560546875,45,629.236450195312,639.325927734375,245.4560546875,174.412689208984,71,205.066436767578,199.066436767578,217.440353393555,199.066436767578,2185.58959960938,386.280883789062,33.696231842041,56,1001.73913574219,155.757247924805,758.474182128906,155.757247924805,694.223937988281,452.838775634766,8760.455078125,29.8747463226318,4.29490280151367,247.364120483398,3.53162002563477,992.947143554688,186.377899169922,0.552555322647095,-91721.5390625,12995576,3.78087776198299e-07,13.634222984314,-17.2352676391602,1.56578779220581,0.255018919706345,0.431031584739685,16
"74","TJK083",13.18257,1.077299,560.76,7.47,0.41,563.34,12.51,2.47,5.04,52.79,0.38,3.83,46.14,13.2,3.85,219.695922851562,45,624,648.363952636719,256.695922851562,185.261596679688,71.8735504150391,215.695922851562,210.181411743164,228.695922851562,210.181411743164,2128.54736328125,387.881500244141,32,56.9198150634766,1001.92333984375,148.160369873047,730.035705566406,148.160369873047,707.617553710938,447.467926025391,8800.4609375,30.0340747833252,2.44515657424927,161.493743896484,5.58141851425171,798.550415039062,172.067245483398,0.503353238105774,3739291,29851062,2.65841691771129e-07,96.1413803100586,-17.8954486846924,1.57076275348663,0.417456805706024,0.391394466161728,16
"75","TJK084",13.160829,1.096374,365.61,3.51,0.14,553.06,10.39,1.71,3.28,41.62,0.38,3.8,36.58,10.85,3.04,225.631912231445,45,622.892883300781,652.521240234375,262.636779785156,191.593399047852,72,221.636764526367,215.636764526367,234.636764526367,215.636764526367,2040.76098632812,370.119354248047,30.70751953125,56,957.027587890625,143.450866699219,712.820678710938,143.450866699219,739.630615234375,387.523559570312,8665.3662109375,24.6264553070068,2.06297516822815,128.378234863281,8.29929161071777,677.260009765625,137.047500610352,0.487019628286362,5175012,31107302,2.65609770622177e-07,126.927856445312,-17.8101940155029,1.57075381278992,0.393348515033722,0.436972200870514,16
"76","TJK085",13.158126,1.035699,670.56,7.25,1.86,616.96,11.86,3.27,4.58,45.57,0.45,3.88,27.95,14.32,4.7,221.037551879883,44.3880500793457,622.181396484375,649.991271972656,258.037567138672,186.244186401367,71.6921310424805,217.117736816406,211.117736816406,230.037551879883,211.117736816406,2167.6162109375,384.644073486328,30.4053173065186,56,991.0068359375,143.215957641602,763.79345703125,143.215957641602,731.355651855469,389.867401123047,8828.6826171875,22.8624210357666,4.87077856063843,118.781204223633,4.46251392364502,743.623352050781,119.542053222656,0.583748757839203,9312895,2354372.5,4.02639500407531e-07,28.3289031982422,-17.00901222229,1.57074737548828,0.224863767623901,0.356512874364853,16
"77","TJK086",13.167043,1.114045,424.57,5.62,1.15,701.36,9.41,3.56,5.81,34.13,0.36,3.8,40.22,11.3,3.67,217.539443969727,45,626.012390136719,646.297424316406,254.352264404297,182.990310668945,71,213.539443969727,207.990310668945,226.352264404297,207.990310668945,2157.53857421875,384.538848876953,33,56,995.847106933594,151.212371826172,754.353759765625,151.212371826172,673.6171875,403.222900390625,8836.51953125,23.5936908721924,3.73894357681274,254.28938293457,0.666435420513153,836.840087890625,276.563385009766,0.657208681106567,313772.6875,3078456.75,5.52240692286432e-07,61.329761505127,-17.6175651550293,1.57077574729919,0.471739053726196,0.461950063705444,16
"78","TJK087",13.188194,0.943399,374.12,3.39,0.69,1354.45,10.18,2.52,7.75,50.65,0.4,3.58,34.56,17.02,3.66,213.942398071289,44,623.023010253906,646.200561523438,250.258560180664,178.942398071289,71.3161544799805,210.258560180664,204.080459594727,222.258560180664,204.080459594727,2172.01293945312,385.967712402344,27.4602184295654,57,989.960021972656,135.082046508789,757.263061523438,135.082046508789,724.537292480469,388.370697021484,8744.634765625,22.8928642272949,1.62807464599609,193.240158081055,-0.376240253448486,842.698120117188,191.645233154297,0.734691441059113,-4352159,6704895,6.37592563634826e-07,63.1221580505371,-16.9885654449463,1.57076776027679,0.155748382210732,0.282723635435104,16
"79","TNT076",13.2038,-1.20981,740.6,7.14,1.37,408.44,7.43,2.14,1.29,61.88,0.84,4.11,48.03,8.42,6,242,45,574.9208984375,705.492309570312,278.967163085938,200,79,240.967147827148,231.627487182617,251.627487182617,231.627487182617,2073.48754882812,294.174163818359,9.92089748382568,56,872.383483886719,51.5387916564941,720.0205078125,51.5387916564941,872.238952636719,472.636901855469,7666.4462890625,26.7013931274414,3.0493438243866,34.6217460632324,4.49828720092773,360.136383056641,34.6267509460449,0.532987833023071,2884334.75,6168595.5,4.00883692464049e-07,97.2345657348633,-16.8787860870361,1.55258238315582,0.411738157272339,0.286478847265244,27
"80","TNT077",13.0751,-1.11754,706.81,4.9,0.82,440.06,8.33,1.95,1.5,43.66,2.91,3.72,68.9,5.87,5.42,242.663238525391,45,574.442932128906,702.250061035156,279.106201171875,201.106201171875,78,241.21240234375,232.106201171875,252.106201171875,232.106201171875,1516.32019042969,205.97785949707,6,56.361946105957,616.226989746094,33.2761039733887,512.97802734375,33.2761039733887,842.115966796875,653.850830078125,7812.50634765625,37.4108123779297,3.22739887237549,6.15913391113281,-4.70210647583008,316.504974365234,12.2860469818115,3.02434968948364,910131.75,-10386540,0.000154083187226206,145.626831054688,-13.490252494812,1.53848242759705,0.385071694850922,0.269906252622604,49
"81","TNT078",13.0276,-1.00172,431.09,8.08,0.57,321.94,10.75,5.41,2.74,41.25,1.27,4.22,67.33,6.61,3.93,236.355087280273,45,576.673767089844,697.768249511719,272.648498535156,195.355087280273,77.2934036254883,235.355087280273,225.355087280273,245.355087280273,225.355087280273,1577.55065917969,225.314590454102,6,57,673.943725585938,34.158203125,538.223266601562,34.158203125,815.2900390625,659.3271484375,7979.623046875,39.0163803100586,2.33677434921265,175.819274902344,8.37809562683105,543.760986328125,228.38037109375,0.483503937721252,8001295.5,15922048,2.36615093740511e-07,4.94483280181885,-16.7364749908447,1.5661678314209,0.55439954996109,0.349939614534378,49
"82","TNT079",12.866,-1.21352,570.81,8.19,0.54,335.2,12.49,2.18,4.1,59.25,1.77,3.73,78.96,6.45,3.89,226.860107421875,45,571.485534667969,698.615783691406,262.940277099609,184.860107421875,78,225.425796508789,215.940277099609,235.940277099609,215.940277099609,2149.47900390625,302.625457763672,6.1264214515686,58,892.057861328125,37.9584197998047,773.339965820312,37.9584197998047,748.05517578125,290.5966796875,8490.3037109375,14.818416595459,3.20759773254395,113.040321350098,6.83684587478638,693.651916503906,111.481582641602,0.498457729816437,2533856.5,11706507,3.06894662571722e-07,6.10165643692017,-16.7602672576904,1.5650053024292,0.705892264842987,0.519710779190063,49
"83","TNT080",12.9505,-1.25233,753.91,8.35,0.52,438.23,13.08,2.52,3.4,57.59,1.83,3.88,69.64,9.43,5.32,226.923583984375,45,571.549133300781,699.753662109375,263.480621337891,184.923583984375,79,225.923583984375,216.374420166016,236.374420166016,216.374420166016,2127.39599609375,310.037414550781,7.70658922195435,58,922.886291503906,43.1197662353516,746.761962890625,43.1197662353516,676.392517089844,357.617218017578,8573.37109375,22.932544708252,3.0522665977478,68.1503677368164,8.3424654006958,649.362854003906,77.297966003418,0.482554316520691,15272516,8129646,2.55407201166236e-07,32.5811157226562,-17.516040802002,1.57074296474457,0.463189363479614,0.386324822902679,49
"84","TNT081",12.7183,-0.90493,584.77,65.1,2.82,594.49,42.1,2050.87,0.59,84.57,3.68,4.64,37.66,11.03,6.34,228.827392578125,44,575,686.059143066406,264.827392578125,188.827392578125,76,227.827392578125,218.827392578125,237.827392578125,218.827392578125,1933.79797363281,290.704833984375,4.97230529785156,59,869.244689941406,34.3886489868164,635.415100097656,34.3886489868164,741.446044921875,539.608093261719,8419.7412109375,38.8797569274902,2.03855729103088,66.6294555664062,0.483092993497849,576.174865722656,139.088439941406,0.894154250621796,303742.3125,120790.4140625,2.12107647712401e-06,64.5447692871094,-15.9708385467529,1.57070696353912,0.556784510612488,0.669014275074005,27
"85","TNT082",12.9211,-0.88698,1238.71,12.46,6.69,669.38,25.31,13.06,3.36,98.71,2.53,3.79,8.75,11.29,12.05,242.818542480469,44,576.043395996094,694.005981445312,279.818542480469,202.818542480469,77,241.818542480469,232.818542480469,251.861938476562,232.818542480469,1413.57653808594,205.700408935547,4.17546701431274,57,613.365356445312,28.5264015197754,464.384704589844,28.5264015197754,769.118591308594,680.467407226562,7886.7900390625,46.5021629333496,3.35212588310242,2.57065558433533,-0.666325569152832,318.106231689453,7.51941823959351,3.14412569999695,2681965.75,-6307962.5,0.000335681426804513,206.212631225586,-12.0550546646118,1.50362026691437,0.423591017723083,0.522481441497803,49
"86","TNT083",11.015301,-3.775718,9.22,5.97,0.01,31.05,5.79,0.24,3.04,6.09,0.1,4.59,93.44,0.81,0.55,251.611907958984,33.7206382751465,393.652191162109,1431.49658203125,287.611907958984,202.068450927734,85.2109146118164,255.279357910156,229.611907958984,267.891265869141,227.068450927734,1477.87219238281,304.66748046875,1,78,761.890563964844,4,475.084594726562,13,897.069213867188,626.742980957031,7933.7802734375,40.6088027954102,3.97626852989197,3.64237117767334,0.760796964168549,16.7678108215332,5.00038623809814,0.753138482570648,-15323.6123046875,1384885.5,1.1879672001669e-06,167.236785888672,-14.2015266418457,1.52617132663727,0.212733253836632,0.166670024394989,0
"87","TRUSTM010",13.8602,-1.97531,101.51,2.61,0.04,199.28,2.78,0.44,9.66,10.68,0.18,3.81,96.43,2.28,1.05,237.457534790039,48,580.488037109375,675.472778320312,273.622802734375,190.457534790039,83,236.110809326172,227.914108276367,246.622802734375,227.110809326172,1982.29455566406,293.143005371094,12.3619623184204,56.1652641296387,852.445190429688,55.904426574707,676.481079101562,59.8098106384277,789.636291503906,367.556427001953,7770.62353515625,13.6708183288574,3.13107967376709,11.4821634292603,-3.6247353553772,457.7578125,18.5879306793213,1.01580882072449,-1647287.5,-6206929,2.90122193291609e-06,92.4220428466797,-15.0063457489014,1.56137144565582,0.278638124465942,0.239360705018044,0
"88","TRUSTM011",13.8538,-1.97292,85.86,1.59,0.02,221.56,2.42,0.35,8.83,8.88,0.15,3.87,97.64,2.08,1.13,236.040481567383,48,580.70458984375,675.911193847656,272.335876464844,189.040481567383,83,235.040481567383,226.335891723633,245.223922729492,226.040481567383,2055.11791992188,304.558197021484,12.8880376815796,56.29541015625,886.396545410156,57.8706893920898,699.261535644531,62.6641120910645,784.675170898438,349.929290771484,7703.64111328125,14.4328136444092,2.74147462844849,99.943115234375,9.501784324646,543.333129882812,100.177612304688,0.474160581827164,5851317.5,14708339,2.48538924552122e-07,10.6883811950684,-17.3485088348389,1.5694831609726,0.284054070711136,0.244280740618706,0
"89","TRUSTM012",13.8672,-1.97464,130.88,2.12,0.05,545.09,4.28,0.89,6.48,14.64,0.16,4.1,87.99,3.79,1.26,238.834732055664,48,580.511962890625,674.716125488281,275.181457519531,191.834732055664,83,237.346725463867,229.346725463867,247.834732055664,228.638031005859,1839.14611816406,270.143981933594,11.3619623184204,56,784.904724121094,51.904426574707,632.060119628906,54.809814453125,826.487487792969,392.931701660156,7816.55810546875,11.290150642395,2.80344867706299,5.48586368560791,-3.90720868110657,440.549926757812,8.22794437408447,1.45765960216522,2187060,-8777496,1.12337766040582e-05,108.874954223633,-13.478853225708,1.5270619392395,0.275095641613007,0.23555351793766,0
"90","TRUSTM013",13.9257,-1.92769,762.5,84.49,0.43,759.99,28.29,4.63,29.42,57.03,1.07,4.39,65.13,10.84,4.3,241.106201171875,48,581.893798828125,673.21240234375,277.812774658203,194.557037353516,83,239.812789916992,231.812789916992,250.557037353516,230.812789916992,1713.029296875,249.5478515625,11.1872148513794,55.7065773010254,729.387817382812,50.8550682067871,584.090026855469,55.0501327514648,829.591064453125,409.007568359375,7573.23291015625,21.7581768035889,3.81793475151062,3.31043791770935,-4.40519762039185,401.069976806641,11.3773937225342,2.87696433067322,-806602.9375,-3491395.25,0.000226707037654705,163.960037231445,-11.9386491775513,1.50100195407867,0.331168383359909,0.257160186767578,0
"91","TRUSTM014",13.9306,-1.93622,305.6,12.34,0.06,191.49,12.75,1.57,4.75,38.4,0.51,4.12,90.67,3.11,2.46,241,48,582.706604003906,671.684387207031,277.350463867188,194.350448608398,83,239.959503173828,231.959503173828,250.350448608398,231,1684.57409667969,245.49772644043,11,56,716.843627929688,50.0405044555664,575.288879394531,53.5868453979492,820.541381835938,462.036102294922,7596.11669921875,24.2369747161865,2.64586091041565,8.31130981445312,-0.128074154257774,408.946014404297,19.0089874267578,1.29585444927216,-614456.8125,865804,6.68720167595893e-05,160.962066650391,-14.6726589202881,1.53508341312408,0.315607905387878,0.246389925479889,0
"92","TRUSTM015",13.9301,-1.94395,280.82,8.57,0.14,306.21,5.24,1.3,5.64,15.73,0.33,4.37,91.31,4.6,1.38,240.293426513672,48,583,669.627380371094,277.040496826172,194.040496826172,83,239.293426513672,231.293426513672,249.333923339844,230.293426513672,1698.09313964844,247.654251098633,11,56,722.296691894531,50,579.624938964844,54.2180862426758,824.882629394531,457.242645263672,7581.87451171875,23.093297958374,2.94053792953491,3.24347853660583,-4.23529577255249,419.355346679688,3.24884486198425,1.85895001888275,681475.8125,-3712597.25,2.68303010670934e-05,152.235626220703,-13.4014940261841,1.53312599658966,0.302070707082748,0.238017395138741,0
"93","TRUSTM016",13.9398,-1.9372,215.88,4.9,0.07,85.17,5.92,0.42,14.23,16.74,0.31,3.94,91.49,3.31,1.95,241.371185302734,48,582.956604003906,671.31787109375,277.956573486328,194.956573486328,83,240.327758789062,232.327758789062,250.956573486328,231.371185302734,1690.06750488281,245.803146362305,11.0168495178223,55.9831504821777,718.366027832031,50.1108245849609,576.847534179688,53.9134674072266,912.794738769531,494.23095703125,7649.501953125,26.4583911895752,2.60015153884888,4.02309131622314,-0.851462960243225,403.045166015625,13.9823656082153,1.42997884750366,724325.5,-2446399.75,6.05778659519274e-05,173.26823425293,-14.208927154541,1.54390740394592,0.311424344778061,0.239536106586456,0
"94","TS055",9.34064,-0.17397,674.27,9.06,0.06,172.57,5.23,0.86,9.73,17.66,0.29,3.95,81.89,4.48,2.83,253.611877441406,29,473.953460693359,805.379028320312,282.434661865234,220.434661865234,62,251.944366455078,240.944366455078,264.434661865234,240.944366455078,2699.91479492188,476.448333740234,5,67,1315.03820800781,23,1008.98602294922,23,842.715148925781,487.294677734375,7818.263671875,18.8750514984131,4.14424991607666,9.61932277679443,-5.27802324295044,40.2710952758789,14.5665607452393,0.954541265964508,-4724375.5,1366898.75,2.78642619377933e-06,164.584121704102,-15.338924407959,1.56440377235413,0.783933758735657,0.336475431919098,89
"95","TS056",9.356516,-0.158045,238.78,7.5,0.34,422.74,4.81,1.01,14.22,15.11,0.32,3.73,88.03,4.06,1.5,252.210906982422,30,478.055633544922,799.644165039062,281.210906982422,219,62,250.822784423828,239.490295410156,263,239.490295410156,2815.67504882812,497.734985351562,5,67,1373.73657226562,24.6455593109131,1053.23706054688,24.6455593109131,761.456848144531,587.642761230469,8099.41259765625,29.3780937194824,3.43717217445374,17.4144229888916,4.50856971740723,70.6468658447266,26.5448207855225,0.514388263225555,881716.875,2681741.25,3.45051375916228e-07,135.357711791992,-15.8429899215698,1.55694615840912,0.762795984745026,0.350567907094955,89
"96","TS057",9.36713,0.02516,136.57,134.04,0.23,191.47,38.25,3.09,11.2,14.57,0.5,4.16,91.35,2.98,1.78,252.740020751953,29,475.732849121094,797.227783203125,280.9052734375,220.905258178711,60,250.905258178711,239.905258178711,262.9052734375,239.905258178711,2933.11694335938,503.065521240234,5.16523838043213,66,1421.71118164062,27.1652374267578,1064.39099121094,27.1652374267578,949.474670410156,479.253387451172,7607.13232421875,26.9884338378906,4.35326766967773,22.3218097686768,-0.109188236296177,84.965934753418,40.3045921325684,0.651435613632202,-2736213,4237953,6.55201461086108e-07,118.585311889648,-16.3346424102783,1.57064473628998,0.717068016529083,0.486121594905853,49
"97","TS058",9.38102,-0.115868,99.82,3.98,0.19,206.37,4.49,0.45,10.47,12,0.21,3.9,81.86,3.62,0.87,251.468338012695,30,481.882965087891,791.170776367188,280.468322753906,218.468338012695,62,250,239,262,239,2771.87670898438,485.478210449219,5,66.1381225585938,1350.11853027344,25,1025.14855957031,25,753.009033203125,528.732604980469,8295.896484375,30.2774753570557,3.46683955192566,3.50611996650696,-2.98489999771118,67.0262603759766,8.25970077514648,2.018306016922,-634624.625,-2508608.5,6.87628344167024e-05,139.859741210938,-13.5981245040894,1.53094339370728,0.685001254081726,0.383822679519653,89
"98","TS059",9.379794,-0.059002,100.13,15.04,0.18,202.79,5.75,0.67,6.58,11.33,0.25,3.76,90.93,2.64,0.94,250.606719970703,29.531665802002,481.531677246094,788.051086425781,279.531677246094,218.468597412109,61.1381225585938,249.468597412109,238.468597412109,261.468597412109,238.468597412109,2850.28173828125,495.057250976562,5,66,1386.23315429688,25,1044.97607421875,25,798.356262207031,500.344146728516,8290.126953125,31.337308883667,4.00553369522095,14.3694000244141,-4.84227275848389,80.8442535400391,23.4525623321533,0.791584551334381,-953099.6875,-3664980.25,1.27301700558746e-06,126.181259155273,-14.5839691162109,1.54928994178772,0.723978757858276,0.426211774349213,89
"99","TS060",9.350057,0.038051,490.12,49.39,0.63,750.81,23.13,3.39,12.54,49.19,1.64,3.84,59.38,5.35,3.76,255.389556884766,28,469.942047119141,808.214660644531,284,224,60,254,243,266.361877441406,243,2785.1474609375,480.817657470703,5,66,1351.78967285156,26.2762432098389,1016.09594726562,26.2762432098389,949.210754394531,415.593139648438,7387.23583984375,11.8374166488647,3.48794889450073,6.60629653930664,3.2874960899353,27.7587471008301,14.0778007507324,0.910219311714172,2802538.25,-207093.109375,3.9641336115892e-06,176.11262512207,-14.9355802536011,1.54757297039032,0.683477461338043,0.490580350160599,49
